slot_id,doctor_id,clinic_id,specialty_id,slot_start,slot_end,slot_date,slot_hour,weekday_name,is_available
11819,17,2,4,2025-11-07 10:00:00,2025-11-07 10:45:00,2025-11-07,10,Friday,1
11820,17,2,4,2025-11-07 11:00:00,2025-11-07 11:45:00,2025-11-07,11,Friday,1
11821,17,2,4,2025-11-07 15:00:00,2025-11-07 15:45:00,2025-11-07,15,Friday,1
11822,19,4,4,2025-11-07 08:00:00,2025-11-07 08:45:00,2025-11-07,8,Friday,1
11823,19,4,4,2025-11-07 11:00:00,2025-11-07 11:45:00,2025-11-07,11,Friday,1
11824,19,4,4,2025-11-07 14:00:00,2025-11-07 14:45:00,2025-11-07,14,Friday,1
11825,20,1,5,2025-11-07 08:00:00,2025-11-07 08:30:00,2025-11-07,8,Friday,1
11826,20,1,5,2025-11-07 14:00:00,2025-11-07 14:30:00,2025-11-07,14,Friday,1
11827,20,1,5,2025-11-07 15:00:00,2025-11-07 15:30:00,2025-11-07,15,Friday,1
11828,20,1,5,2025-11-07 16:00:00,2025-11-07 16:30:00,2025-11-07,16,Friday,1
11829,22,4,5,2025-11-07 10:00:00,2025-11-07 10:30:00,2025-11-07,10,Friday,1
11830,22,4,5,2025-11-07 14:00:00,2025-11-07 14:30:00,2025-11-07,14,Friday,1
11831,22,4,5,2025-11-07 15:00:00,2025-11-07 15:30:00,2025-11-07,15,Friday,1
11832,22,4,5,2025-11-07 16:00:00,2025-11-07 16:30:00,2025-11-07,16,Friday,1
11833,24,2,6,2025-11-07 08:00:00,2025-11-07 08:30:00,2025-11-07,8,Friday,1
11834,24,2,6,2025-11-07 09:00:00,2025-11-07 09:30:00,2025-11-07,9,Friday,1
11835,24,2,6,2025-11-07 15:00:00,2025-11-07 15:30:00,2025-11-07,15,Friday,1
11836,24,2,6,2025-11-07 16:00:00,2025-11-07 16:30:00,2025-11-07,16,Friday,1
11837,25,3,6,2025-11-07 08:00:00,2025-11-07 08:30:00,2025-11-07,8,Friday,1
11838,25,3,6,2025-11-07 11:00:00,2025-11-07 11:30:00,2025-11-07,11,Friday,1
11839,25,3,6,2025-11-07 14:00:00,2025-11-07 14:30:00,2025-11-07,14,Friday,1
11840,27,4,6,2025-11-07 08:00:00,2025-11-07 08:30:00,2025-11-07,8,Friday,1
11841,27,4,6,2025-11-07 09:00:00,2025-11-07 09:30:00,2025-11-07,9,Friday,1
11842,27,4,6,2025-11-07 10:00:00,2025-11-07 10:30:00,2025-11-07,10,Friday,1
11843,27,4,6,2025-11-07 11:00:00,2025-11-07 11:30:00,2025-11-07,11,Friday,1
11844,29,3,7,2025-11-07 09:00:00,2025-11-07 09:45:00,2025-11-07,9,Friday,1
11845,29,3,7,2025-11-07 11:00:00,2025-11-07 11:45:00,2025-11-07,11,Friday,1
11846,29,3,7,2025-11-07 13:00:00,2025-11-07 13:45:00,2025-11-07,13,Friday,1
11847,29,3,7,2025-11-07 16:00:00,2025-11-07 16:45:00,2025-11-07,16,Friday,1
11848,32,2,8,2025-11-07 08:00:00,2025-11-07 08:30:00,2025-11-07,8,Friday,0
11849,32,2,8,2025-11-07 09:00:00,2025-11-07 09:30:00,2025-11-07,9,Friday,1
11850,32,2,8,2025-11-07 13:00:00,2025-11-07 13:30:00,2025-11-07,13,Friday,1
11851,32,2,8,2025-11-07 16:00:00,2025-11-07 16:30:00,2025-11-07,16,Friday,1
11852,3,3,1,2025-11-10 08:00:00,2025-11-10 08:45:00,2025-11-10,8,Monday,1
11853,3,3,1,2025-11-10 11:00:00,2025-11-10 11:45:00,2025-11-10,11,Monday,1
11854,3,3,1,2025-11-10 13:00:00,2025-11-10 13:45:00,2025-11-10,13,Monday,1
11855,5,1,2,2025-11-10 09:00:00,2025-11-10 09:45:00,2025-11-10,9,Monday,1
11856,5,1,2,2025-11-10 10:00:00,2025-11-10 10:45:00,2025-11-10,10,Monday,1
11857,5,1,2,2025-11-10 11:00:00,2025-11-10 11:45:00,2025-11-10,11,Monday,1
11858,5,1,2,2025-11-10 14:00:00,2025-11-10 14:45:00,2025-11-10,14,Monday,1
11859,6,2,2,2025-11-10 09:00:00,2025-11-10 09:45:00,2025-11-10,9,Monday,0
11860,6,2,2,2025-11-10 11:00:00,2025-11-10 11:45:00,2025-11-10,11,Monday,1
11861,6,2,2,2025-11-10 14:00:00,2025-11-10 14:45:00,2025-11-10,14,Monday,1
11862,8,3,2,2025-11-10 09:00:00,2025-11-10 09:45:00,2025-11-10,9,Monday,1
11863,8,3,2,2025-11-10 13:00:00,2025-11-10 13:45:00,2025-11-10,13,Monday,1
11864,8,3,2,2025-11-10 14:00:00,2025-11-10 14:45:00,2025-11-10,14,Monday,1
11865,8,3,2,2025-11-10 15:00:00,2025-11-10 15:45:00,2025-11-10,15,Monday,1
11866,10,1,3,2025-11-10 09:00:00,2025-11-10 09:30:00,2025-11-10,9,Monday,1
11867,10,1,3,2025-11-10 10:00:00,2025-11-10 10:30:00,2025-11-10,10,Monday,1
11868,10,1,3,2025-11-10 11:00:00,2025-11-10 11:30:00,2025-11-10,11,Monday,1
11869,11,1,3,2025-11-10 11:00:00,2025-11-10 11:30:00,2025-11-10,11,Monday,1
11870,11,1,3,2025-11-10 13:00:00,2025-11-10 13:30:00,2025-11-10,13,Monday,1
11871,11,1,3,2025-11-10 14:00:00,2025-11-10 14:30:00,2025-11-10,14,Monday,1
11872,11,1,3,2025-11-10 15:00:00,2025-11-10 15:30:00,2025-11-10,15,Monday,1
11873,13,3,3,2025-11-10 10:00:00,2025-11-10 10:30:00,2025-11-10,10,Monday,1
11874,13,3,3,2025-11-10 15:00:00,2025-11-10 15:30:00,2025-11-10,15,Monday,1
11875,13,3,3,2025-11-10 16:00:00,2025-11-10 16:30:00,2025-11-10,16,Monday,1
11876,15,1,4,2025-11-10 09:00:00,2025-11-10 09:45:00,2025-11-10,9,Monday,1
11877,15,1,4,2025-11-10 13:00:00,2025-11-10 13:45:00,2025-11-10,13,Monday,1
11878,15,1,4,2025-11-10 14:00:00,2025-11-10 14:45:00,2025-11-10,14,Monday,1
11879,15,1,4,2025-11-10 16:00:00,2025-11-10 16:45:00,2025-11-10,16,Monday,1
11880,18,3,4,2025-11-10 08:00:00,2025-11-10 08:45:00,2025-11-10,8,Monday,1
11881,18,3,4,2025-11-10 09:00:00,2025-11-10 09:45:00,2025-11-10,9,Monday,1
11882,18,3,4,2025-11-10 10:00:00,2025-11-10 10:45:00,2025-11-10,10,Monday,1
11883,20,1,5,2025-11-10 08:00:00,2025-11-10 08:30:00,2025-11-10,8,Monday,1
11884,20,1,5,2025-11-10 11:00:00,2025-11-10 11:30:00,2025-11-10,11,Monday,1
11885,20,1,5,2025-11-10 16:00:00,2025-11-10 16:30:00,2025-11-10,16,Monday,1
11886,23,1,6,2025-11-10 08:00:00,2025-11-10 08:30:00,2025-11-10,8,Monday,1
11887,23,1,6,2025-11-10 09:00:00,2025-11-10 09:30:00,2025-11-10,9,Monday,1
11888,23,1,6,2025-11-10 15:00:00,2025-11-10 15:30:00,2025-11-10,15,Monday,1
11889,23,1,6,2025-11-10 16:00:00,2025-11-10 16:30:00,2025-11-10,16,Monday,1
11890,25,3,6,2025-11-10 08:00:00,2025-11-10 08:30:00,2025-11-10,8,Monday,1
11891,25,3,6,2025-11-10 09:00:00,2025-11-10 09:30:00,2025-11-10,9,Monday,1
11892,25,3,6,2025-11-10 10:00:00,2025-11-10 10:30:00,2025-11-10,10,Monday,1
11893,25,3,6,2025-11-10 15:00:00,2025-11-10 15:30:00,2025-11-10,15,Monday,1
11894,26,4,6,2025-11-10 09:00:00,2025-11-10 09:30:00,2025-11-10,9,Monday,1
11895,26,4,6,2025-11-10 10:00:00,2025-11-10 10:30:00,2025-11-10,10,Monday,1
11896,26,4,6,2025-11-10 15:00:00,2025-11-10 15:30:00,2025-11-10,15,Monday,1
11897,28,2,7,2025-11-10 08:00:00,2025-11-10 08:45:00,2025-11-10,8,Monday,1
11898,28,2,7,2025-11-10 13:00:00,2025-11-10 13:45:00,2025-11-10,13,Monday,1
11899,28,2,7,2025-11-10 15:00:00,2025-11-10 15:45:00,2025-11-10,15,Monday,1
11900,30,3,7,2025-11-10 10:00:00,2025-11-10 10:45:00,2025-11-10,10,Monday,1
11901,30,3,7,2025-11-10 15:00:00,2025-11-10 15:45:00,2025-11-10,15,Monday,1
11902,30,3,7,2025-11-10 16:00:00,2025-11-10 16:45:00,2025-11-10,16,Monday,1
11903,31,1,8,2025-11-10 09:00:00,2025-11-10 09:30:00,2025-11-10,9,Monday,1
11904,31,1,8,2025-11-10 10:00:00,2025-11-10 10:30:00,2025-11-10,10,Monday,1
11905,31,1,8,2025-11-10 13:00:00,2025-11-10 13:30:00,2025-11-10,13,Monday,1
11906,31,1,8,2025-11-10 14:00:00,2025-11-10 14:30:00,2025-11-10,14,Monday,1
11907,33,3,8,2025-11-10 09:00:00,2025-11-10 09:30:00,2025-11-10,9,Monday,1
11908,33,3,8,2025-11-10 13:00:00,2025-11-10 13:30:00,2025-11-10,13,Monday,1
11909,33,3,8,2025-11-10 14:00:00,2025-11-10 14:30:00,2025-11-10,14,Monday,1
11910,33,3,8,2025-11-10 16:00:00,2025-11-10 16:30:00,2025-11-10,16,Monday,1
11911,4,3,1,2025-11-11 10:00:00,2025-11-11 10:45:00,2025-11-11,10,Tuesday,1
11912,4,3,1,2025-11-11 11:00:00,2025-11-11 11:45:00,2025-11-11,11,Tuesday,1
11913,4,3,1,2025-11-11 13:00:00,2025-11-11 13:45:00,2025-11-11,13,Tuesday,1
11914,4,3,1,2025-11-11 16:00:00,2025-11-11 16:45:00,2025-11-11,16,Tuesday,1
11915,7,3,2,2025-11-11 09:00:00,2025-11-11 09:45:00,2025-11-11,9,Tuesday,1
11916,7,3,2,2025-11-11 11:00:00,2025-11-11 11:45:00,2025-11-11,11,Tuesday,1
11917,7,3,2,2025-11-11 13:00:00,2025-11-11 13:45:00,2025-11-11,13,Tuesday,1
11918,9,4,2,2025-11-11 08:00:00,2025-11-11 08:45:00,2025-11-11,8,Tuesday,1
11919,9,4,2,2025-11-11 11:00:00,2025-11-11 11:45:00,2025-11-11,11,Tuesday,1
11920,9,4,2,2025-11-11 14:00:00,2025-11-11 14:45:00,2025-11-11,14,Tuesday,1
11921,9,4,2,2025-11-11 15:00:00,2025-11-11 15:45:00,2025-11-11,15,Tuesday,1
11922,11,1,3,2025-11-11 08:00:00,2025-11-11 08:30:00,2025-11-11,8,Tuesday,1
11923,11,1,3,2025-11-11 09:00:00,2025-11-11 09:30:00,2025-11-11,9,Tuesday,1
11924,11,1,3,2025-11-11 11:00:00,2025-11-11 11:30:00,2025-11-11,11,Tuesday,1
11925,11,1,3,2025-11-11 15:00:00,2025-11-11 15:30:00,2025-11-11,15,Tuesday,1
11926,14,4,3,2025-11-11 09:00:00,2025-11-11 09:30:00,2025-11-11,9,Tuesday,1
11927,14,4,3,2025-11-11 10:00:00,2025-11-11 10:30:00,2025-11-11,10,Tuesday,1
11928,14,4,3,2025-11-11 11:00:00,2025-11-11 11:30:00,2025-11-11,11,Tuesday,1
11929,14,4,3,2025-11-11 14:00:00,2025-11-11 14:30:00,2025-11-11,14,Tuesday,1
11930,16,2,4,2025-11-11 08:00:00,2025-11-11 08:45:00,2025-11-11,8,Tuesday,1
11931,16,2,4,2025-11-11 10:00:00,2025-11-11 10:45:00,2025-11-11,10,Tuesday,1
11932,16,2,4,2025-11-11 11:00:00,2025-11-11 11:45:00,2025-11-11,11,Tuesday,1
11933,16,2,4,2025-11-11 15:00:00,2025-11-11 15:45:00,2025-11-11,15,Tuesday,0
11934,19,4,4,2025-11-11 11:00:00,2025-11-11 11:45:00,2025-11-11,11,Tuesday,1
11935,19,4,4,2025-11-11 13:00:00,2025-11-11 13:45:00,2025-11-11,13,Tuesday,1
11936,19,4,4,2025-11-11 15:00:00,2025-11-11 15:45:00,2025-11-11,15,Tuesday,1
11937,21,2,5,2025-11-11 08:00:00,2025-11-11 08:30:00,2025-11-11,8,Tuesday,1
11938,21,2,5,2025-11-11 10:00:00,2025-11-11 10:30:00,2025-11-11,10,Tuesday,0
11939,21,2,5,2025-11-11 13:00:00,2025-11-11 13:30:00,2025-11-11,13,Tuesday,1
11940,21,2,5,2025-11-11 16:00:00,2025-11-11 16:30:00,2025-11-11,16,Tuesday,1
11941,22,4,5,2025-11-11 10:00:00,2025-11-11 10:30:00,2025-11-11,10,Tuesday,1
11942,22,4,5,2025-11-11 11:00:00,2025-11-11 11:30:00,2025-11-11,11,Tuesday,1
11943,22,4,5,2025-11-11 14:00:00,2025-11-11 14:30:00,2025-11-11,14,Tuesday,1
11944,24,2,6,2025-11-11 09:00:00,2025-11-11 09:30:00,2025-11-11,9,Tuesday,1
11945,24,2,6,2025-11-11 10:00:00,2025-11-11 10:30:00,2025-11-11,10,Tuesday,1
11946,24,2,6,2025-11-11 11:00:00,2025-11-11 11:30:00,2025-11-11,11,Tuesday,1
11947,24,2,6,2025-11-11 15:00:00,2025-11-11 15:30:00,2025-11-11,15,Tuesday,1
11948,26,4,6,2025-11-11 10:00:00,2025-11-11 10:30:00,2025-11-11,10,Tuesday,1
11949,26,4,6,2025-11-11 14:00:00,2025-11-11 14:30:00,2025-11-11,14,Tuesday,1
11950,26,4,6,2025-11-11 15:00:00,2025-11-11 15:30:00,2025-11-11,15,Tuesday,1
11951,26,4,6,2025-11-11 16:00:00,2025-11-11 16:30:00,2025-11-11,16,Tuesday,1
11952,29,3,7,2025-11-11 09:00:00,2025-11-11 09:45:00,2025-11-11,9,Tuesday,1
11953,29,3,7,2025-11-11 11:00:00,2025-11-11 11:45:00,2025-11-11,11,Tuesday,1
11954,29,3,7,2025-11-11 13:00:00,2025-11-11 13:45:00,2025-11-11,13,Tuesday,1
11955,29,3,7,2025-11-11 15:00:00,2025-11-11 15:45:00,2025-11-11,15,Tuesday,1
11956,31,1,8,2025-11-11 08:00:00,2025-11-11 08:30:00,2025-11-11,8,Tuesday,1
11957,31,1,8,2025-11-11 13:00:00,2025-11-11 13:30:00,2025-11-11,13,Tuesday,0
11958,31,1,8,2025-11-11 15:00:00,2025-11-11 15:30:00,2025-11-11,15,Tuesday,1
11959,2,2,1,2025-11-12 08:00:00,2025-11-12 08:45:00,2025-11-12,8,Wednesday,1
11960,2,2,1,2025-11-12 10:00:00,2025-11-12 10:45:00,2025-11-12,10,Wednesday,1
11961,2,2,1,2025-11-12 13:00:00,2025-11-12 13:45:00,2025-11-12,13,Wednesday,1
11962,3,3,1,2025-11-12 08:00:00,2025-11-12 08:45:00,2025-11-12,8,Wednesday,1
11963,3,3,1,2025-11-12 13:00:00,2025-11-12 13:45:00,2025-11-12,13,Wednesday,1
11964,3,3,1,2025-11-12 16:00:00,2025-11-12 16:45:00,2025-11-12,16,Wednesday,1
11965,7,3,2,2025-11-12 08:00:00,2025-11-12 08:45:00,2025-11-12,8,Wednesday,1
11966,7,3,2,2025-11-12 09:00:00,2025-11-12 09:45:00,2025-11-12,9,Wednesday,1
11967,7,3,2,2025-11-12 11:00:00,2025-11-12 11:45:00,2025-11-12,11,Wednesday,1
11968,10,1,3,2025-11-12 10:00:00,2025-11-12 10:30:00,2025-11-12,10,Wednesday,1
11969,10,1,3,2025-11-12 11:00:00,2025-11-12 11:30:00,2025-11-12,11,Wednesday,1
11970,10,1,3,2025-11-12 15:00:00,2025-11-12 15:30:00,2025-11-12,15,Wednesday,1
11971,10,1,3,2025-11-12 16:00:00,2025-11-12 16:30:00,2025-11-12,16,Wednesday,1
11972,12,2,3,2025-11-12 09:00:00,2025-11-12 09:30:00,2025-11-12,9,Wednesday,1
11973,12,2,3,2025-11-12 10:00:00,2025-11-12 10:30:00,2025-11-12,10,Wednesday,1
11974,12,2,3,2025-11-12 15:00:00,2025-11-12 15:30:00,2025-11-12,15,Wednesday,1
11975,12,2,3,2025-11-12 16:00:00,2025-11-12 16:30:00,2025-11-12,16,Wednesday,1
11976,13,3,3,2025-11-12 10:00:00,2025-11-12 10:30:00,2025-11-12,10,Wednesday,1
11977,13,3,3,2025-11-12 11:00:00,2025-11-12 11:30:00,2025-11-12,11,Wednesday,1
11978,13,3,3,2025-11-12 16:00:00,2025-11-12 16:30:00,2025-11-12,16,Wednesday,1
11979,15,1,4,2025-11-12 09:00:00,2025-11-12 09:45:00,2025-11-12,9,Wednesday,1
11980,15,1,4,2025-11-12 10:00:00,2025-11-12 10:45:00,2025-11-12,10,Wednesday,1
11981,15,1,4,2025-11-12 14:00:00,2025-11-12 14:45:00,2025-11-12,14,Wednesday,1
11982,15,1,4,2025-11-12 16:00:00,2025-11-12 16:45:00,2025-11-12,16,Wednesday,1
11983,17,2,4,2025-11-12 09:00:00,2025-11-12 09:45:00,2025-11-12,9,Wednesday,1
11984,17,2,4,2025-11-12 10:00:00,2025-11-12 10:45:00,2025-11-12,10,Wednesday,1
11985,17,2,4,2025-11-12 15:00:00,2025-11-12 15:45:00,2025-11-12,15,Wednesday,1
11986,20,1,5,2025-11-12 09:00:00,2025-11-12 09:30:00,2025-11-12,9,Wednesday,1
11987,20,1,5,2025-11-12 11:00:00,2025-11-12 11:30:00,2025-11-12,11,Wednesday,1
11988,20,1,5,2025-11-12 14:00:00,2025-11-12 14:30:00,2025-11-12,14,Wednesday,1
11989,20,1,5,2025-11-12 15:00:00,2025-11-12 15:30:00,2025-11-12,15,Wednesday,1
11990,22,4,5,2025-11-12 11:00:00,2025-11-12 11:30:00,2025-11-12,11,Wednesday,0
11991,22,4,5,2025-11-12 13:00:00,2025-11-12 13:30:00,2025-11-12,13,Wednesday,1
11992,22,4,5,2025-11-12 15:00:00,2025-11-12 15:30:00,2025-11-12,15,Wednesday,1
11993,25,3,6,2025-11-12 08:00:00,2025-11-12 08:30:00,2025-11-12,8,Wednesday,1
11994,25,3,6,2025-11-12 10:00:00,2025-11-12 10:30:00,2025-11-12,10,Wednesday,1
11995,25,3,6,2025-11-12 11:00:00,2025-11-12 11:30:00,2025-11-12,11,Wednesday,1
11996,27,4,6,2025-11-12 09:00:00,2025-11-12 09:30:00,2025-11-12,9,Wednesday,1
11997,27,4,6,2025-11-12 11:00:00,2025-11-12 11:30:00,2025-11-12,11,Wednesday,1
11998,27,4,6,2025-11-12 13:00:00,2025-11-12 13:30:00,2025-11-12,13,Wednesday,1
11999,28,2,7,2025-11-12 11:00:00,2025-11-12 11:45:00,2025-11-12,11,Wednesday,1
12000,28,2,7,2025-11-12 13:00:00,2025-11-12 13:45:00,2025-11-12,13,Wednesday,1
12001,28,2,7,2025-11-12 15:00:00,2025-11-12 15:45:00,2025-11-12,15,Wednesday,1
12002,28,2,7,2025-11-12 16:00:00,2025-11-12 16:45:00,2025-11-12,16,Wednesday,1
12003,30,3,7,2025-11-12 10:00:00,2025-11-12 10:45:00,2025-11-12,10,Wednesday,1
12004,30,3,7,2025-11-12 11:00:00,2025-11-12 11:45:00,2025-11-12,11,Wednesday,1
12005,30,3,7,2025-11-12 13:00:00,2025-11-12 13:45:00,2025-11-12,13,Wednesday,1
12006,32,2,8,2025-11-12 08:00:00,2025-11-12 08:30:00,2025-11-12,8,Wednesday,1
12007,32,2,8,2025-11-12 11:00:00,2025-11-12 11:30:00,2025-11-12,11,Wednesday,1
12008,32,2,8,2025-11-12 15:00:00,2025-11-12 15:30:00,2025-11-12,15,Wednesday,1
12009,33,3,8,2025-11-12 11:00:00,2025-11-12 11:30:00,2025-11-12,11,Wednesday,1
12010,33,3,8,2025-11-12 14:00:00,2025-11-12 14:30:00,2025-11-12,14,Wednesday,1
12011,33,3,8,2025-11-12 15:00:00,2025-11-12 15:30:00,2025-11-12,15,Wednesday,1
12012,33,3,8,2025-11-12 16:00:00,2025-11-12 16:30:00,2025-11-12,16,Wednesday,1
12013,1,1,1,2025-11-13 08:00:00,2025-11-13 08:45:00,2025-11-13,8,Thursday,1
12014,1,1,1,2025-11-13 09:00:00,2025-11-13 09:45:00,2025-11-13,9,Thursday,1
12015,1,1,1,2025-11-13 14:00:00,2025-11-13 14:45:00,2025-11-13,14,Thursday,1
12016,3,3,1,2025-11-13 09:00:00,2025-11-13 09:45:00,2025-11-13,9,Thursday,1
12017,3,3,1,2025-11-13 10:00:00,2025-11-13 10:45:00,2025-11-13,10,Thursday,1
12018,3,3,1,2025-11-13 13:00:00,2025-11-13 13:45:00,2025-11-13,13,Thursday,1
12019,3,3,1,2025-11-13 15:00:00,2025-11-13 15:45:00,2025-11-13,15,Thursday,1
12020,6,2,2,2025-11-13 10:00:00,2025-11-13 10:45:00,2025-11-13,10,Thursday,1
12021,6,2,2,2025-11-13 14:00:00,2025-11-13 14:45:00,2025-11-13,14,Thursday,1
12022,6,2,2,2025-11-13 15:00:00,2025-11-13 15:45:00,2025-11-13,15,Thursday,1
12023,6,2,2,2025-11-13 16:00:00,2025-11-13 16:45:00,2025-11-13,16,Thursday,1
12024,8,3,2,2025-11-13 08:00:00,2025-11-13 08:45:00,2025-11-13,8,Thursday,1
12025,8,3,2,2025-11-13 10:00:00,2025-11-13 10:45:00,2025-11-13,10,Thursday,1
12026,8,3,2,2025-11-13 11:00:00,2025-11-13 11:45:00,2025-11-13,11,Thursday,1
12027,11,1,3,2025-11-13 09:00:00,2025-11-13 09:30:00,2025-11-13,9,Thursday,1
12028,11,1,3,2025-11-13 10:00:00,2025-11-13 10:30:00,2025-11-13,10,Thursday,1
12029,11,1,3,2025-11-13 15:00:00,2025-11-13 15:30:00,2025-11-13,15,Thursday,1
12030,13,3,3,2025-11-13 11:00:00,2025-11-13 11:30:00,2025-11-13,11,Thursday,1
12031,13,3,3,2025-11-13 13:00:00,2025-11-13 13:30:00,2025-11-13,13,Thursday,1
12032,13,3,3,2025-11-13 15:00:00,2025-11-13 15:30:00,2025-11-13,15,Thursday,1
12033,13,3,3,2025-11-13 16:00:00,2025-11-13 16:30:00,2025-11-13,16,Thursday,1
12034,14,4,3,2025-11-13 08:00:00,2025-11-13 08:30:00,2025-11-13,8,Thursday,1
12035,14,4,3,2025-11-13 14:00:00,2025-11-13 14:30:00,2025-11-13,14,Thursday,1
12036,14,4,3,2025-11-13 16:00:00,2025-11-13 16:30:00,2025-11-13,16,Thursday,1
12037,16,2,4,2025-11-13 10:00:00,2025-11-13 10:45:00,2025-11-13,10,Thursday,1
12038,16,2,4,2025-11-13 11:00:00,2025-11-13 11:45:00,2025-11-13,11,Thursday,1
12039,16,2,4,2025-11-13 14:00:00,2025-11-13 14:45:00,2025-11-13,14,Thursday,1
12040,18,3,4,2025-11-13 09:00:00,2025-11-13 09:45:00,2025-11-13,9,Thursday,1
12041,18,3,4,2025-11-13 10:00:00,2025-11-13 10:45:00,2025-11-13,10,Thursday,1
12042,18,3,4,2025-11-13 14:00:00,2025-11-13 14:45:00,2025-11-13,14,Thursday,1
12043,21,2,5,2025-11-13 11:00:00,2025-11-13 11:30:00,2025-11-13,11,Thursday,1
12044,21,2,5,2025-11-13 13:00:00,2025-11-13 13:30:00,2025-11-13,13,Thursday,1
12045,21,2,5,2025-11-13 14:00:00,2025-11-13 14:30:00,2025-11-13,14,Thursday,1
12046,23,1,6,2025-11-13 08:00:00,2025-11-13 08:30:00,2025-11-13,8,Thursday,1
12047,23,1,6,2025-11-13 09:00:00,2025-11-13 09:30:00,2025-11-13,9,Thursday,1
12048,23,1,6,2025-11-13 15:00:00,2025-11-13 15:30:00,2025-11-13,15,Thursday,1
12049,23,1,6,2025-11-13 16:00:00,2025-11-13 16:30:00,2025-11-13,16,Thursday,1
12050,24,2,6,2025-11-13 08:00:00,2025-11-13 08:30:00,2025-11-13,8,Thursday,1
12051,24,2,6,2025-11-13 09:00:00,2025-11-13 09:30:00,2025-11-13,9,Thursday,1
12052,24,2,6,2025-11-13 14:00:00,2025-11-13 14:30:00,2025-11-13,14,Thursday,1
12053,26,4,6,2025-11-13 08:00:00,2025-11-13 08:30:00,2025-11-13,8,Thursday,1
12054,26,4,6,2025-11-13 13:00:00,2025-11-13 13:30:00,2025-11-13,13,Thursday,1
12055,26,4,6,2025-11-13 14:00:00,2025-11-13 14:30:00,2025-11-13,14,Thursday,1
12056,26,4,6,2025-11-13 15:00:00,2025-11-13 15:30:00,2025-11-13,15,Thursday,1
12057,31,1,8,2025-11-13 09:00:00,2025-11-13 09:30:00,2025-11-13,9,Thursday,1
12058,31,1,8,2025-11-13 13:00:00,2025-11-13 13:30:00,2025-11-13,13,Thursday,1
12059,31,1,8,2025-11-13 14:00:00,2025-11-13 14:30:00,2025-11-13,14,Thursday,1
12060,33,3,8,2025-11-13 10:00:00,2025-11-13 10:30:00,2025-11-13,10,Thursday,1
12061,33,3,8,2025-11-13 11:00:00,2025-11-13 11:30:00,2025-11-13,11,Thursday,1
12062,33,3,8,2025-11-13 14:00:00,2025-11-13 14:30:00,2025-11-13,14,Thursday,1
12063,2,2,1,2025-11-14 08:00:00,2025-11-14 08:45:00,2025-11-14,8,Friday,1
12064,2,2,1,2025-11-14 10:00:00,2025-11-14 10:45:00,2025-11-14,10,Friday,1
12065,2,2,1,2025-11-14 11:00:00,2025-11-14 11:45:00,2025-11-14,11,Friday,1
12066,2,2,1,2025-11-14 14:00:00,2025-11-14 14:45:00,2025-11-14,14,Friday,1
12067,7,3,2,2025-11-14 09:00:00,2025-11-14 09:45:00,2025-11-14,9,Friday,1
12068,7,3,2,2025-11-14 11:00:00,2025-11-14 11:45:00,2025-11-14,11,Friday,1
12069,7,3,2,2025-11-14 13:00:00,2025-11-14 13:45:00,2025-11-14,13,Friday,1
12070,9,4,2,2025-11-14 08:00:00,2025-11-14 08:45:00,2025-11-14,8,Friday,1
12071,9,4,2,2025-11-14 09:00:00,2025-11-14 09:45:00,2025-11-14,9,Friday,1
12072,9,4,2,2025-11-14 13:00:00,2025-11-14 13:45:00,2025-11-14,13,Friday,1
12073,9,4,2,2025-11-14 15:00:00,2025-11-14 15:45:00,2025-11-14,15,Friday,1
12074,10,1,3,2025-11-14 08:00:00,2025-11-14 08:30:00,2025-11-14,8,Friday,1
12075,10,1,3,2025-11-14 10:00:00,2025-11-14 10:30:00,2025-11-14,10,Friday,1
12076,10,1,3,2025-11-14 16:00:00,2025-11-14 16:30:00,2025-11-14,16,Friday,1
12077,12,2,3,2025-11-14 08:00:00,2025-11-14 08:30:00,2025-11-14,8,Friday,1
12078,12,2,3,2025-11-14 09:00:00,2025-11-14 09:30:00,2025-11-14,9,Friday,1
12079,12,2,3,2025-11-14 11:00:00,2025-11-14 11:30:00,2025-11-14,11,Friday,1
12080,12,2,3,2025-11-14 14:00:00,2025-11-14 14:30:00,2025-11-14,14,Friday,1
12081,14,4,3,2025-11-14 08:00:00,2025-11-14 08:30:00,2025-11-14,8,Friday,1
12082,14,4,3,2025-11-14 11:00:00,2025-11-14 11:30:00,2025-11-14,11,Friday,1
12083,14,4,3,2025-11-14 13:00:00,2025-11-14 13:30:00,2025-11-14,13,Friday,1
12084,14,4,3,2025-11-14 14:00:00,2025-11-14 14:30:00,2025-11-14,14,Friday,1
12085,15,1,4,2025-11-14 10:00:00,2025-11-14 10:45:00,2025-11-14,10,Friday,1
12086,15,1,4,2025-11-14 14:00:00,2025-11-14 14:45:00,2025-11-14,14,Friday,1
12087,15,1,4,2025-11-14 15:00:00,2025-11-14 15:45:00,2025-11-14,15,Friday,1
12088,15,1,4,2025-11-14 16:00:00,2025-11-14 16:45:00,2025-11-14,16,Friday,1
12089,17,2,4,2025-11-14 08:00:00,2025-11-14 08:45:00,2025-11-14,8,Friday,1
12090,17,2,4,2025-11-14 09:00:00,2025-11-14 09:45:00,2025-11-14,9,Friday,1
12091,17,2,4,2025-11-14 11:00:00,2025-11-14 11:45:00,2025-11-14,11,Friday,1
